date,time,Power,solar_azimuth,solar_zenith,solar_elevation,solar_time,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,temperature_2m,dewpoint_2m,relativehumidity_2m,surface_pressure,windspeed_10m,winddirection_10m,cloudcover,cloudcover_low,cloudcover_mid,cloudcover_high,precipitation,rain,snowfall,weathercode,cloud_radiation,pvsim,Lag_24,Lag_25,Lag_48,Lag_72,pred_gbm,pred_lstm,pred_saed
1/6/2022,8:00:00,0,146.0433046,87.12662662,2.873373379,9.524101074,4,0,4,0,-4.6,-6.8,85,989.1,20.3,110,93,98,8,0,0,0,0,3,0,0,0,0,130.9291667,0,0,0,0
1/6/2022,9:00:00,0,159.4837118,83.60089314,6.399106857,10.52379663,27,0,27,0,-5.2,-7.5,84,990.4,21.4,110,81,85,8,0,0,0,0,3,0,0,0,0,407.795,0,0,0,0
1/6/2022,10:00:00,0,173.3288602,81.78726511,8.212734889,11.52349241,59,12,47,92.4,-5.4,-8.2,81,991.4,19.8,100,66,73,0,0,0,0,0,2,324,1702.445036,0,0,810.3933333,0,0,0,0
1/6/2022,11:00:00,290.675,187.3237196,81.82601664,8.173983357,12.52318842,87,27,60,185.9,-5.5,-8.7,78,992.4,19.9,103,65,72,0,0,0,0,0,2,756,3594.059176,0,0,951.1558333,0,284.097904,538.5377149,538.5377149
1/6/2022,12:00:00,237.6841667,201.1575159,83.71390252,6.286097481,13.52288465,92,34,58,264.8,-5.6,-8.5,80,993.2,18.6,108,50,56,0,0,0,0,0,2,1496,4412.223399,0,0,966.2825,0,1144.237292,559.7759066,559.7759066
1/6/2022,13:00:00,32.56666667,214.5799421,87.3050436,2.694956395,14.52258111,56,21,35,228.1,-6,-8.5,82,994.1,15.6,116,19,21,0,0,0,0,0,0,1659,2619.359418,0,0,800.905,0,1338.042724,495.6172987,495.6172987
1/6/2022,14:00:00,0,227.4861576,92.34901916,-2.349019158,15.52227779,8,3,5,49.9,-6.9,-9,85,995,13.4,126,5,6,0,0,0,0,0,0,282,0,0,0,0,0,0,0,0
1/6/2022,15:00:00,0,239.9411503,98.54148292,-8.541482921,16.52197471,0,0,0,0,-7.4,-9.5,85,995.6,12.7,135,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2022,16:00:00,0,252.1637751,105.5613529,-15.56135287,17.52167185,0,0,0,0,-7.4,-9.8,83,995.9,12.3,140,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2022,17:00:00,0,264.5080602,113.0827963,-23.08279629,18.52136922,0,0,0,0,-7.2,-10,81,995.9,11.5,148,8,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2022,18:00:00,0,277.4654005,120.761263,-30.76126297,19.52106682,0,0,0,0,-6.5,-9.5,80,995.9,11.6,158,12,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2022,19:00:00,0,291.6855214,128.1947101,-38.19471008,20.52076465,0,0,0,0,-7,-9.9,80,995.9,13.6,169,23,14,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1/6/2022,20:00:00,0,307.9657547,134.8616601,-44.86166015,21.52046272,0,0,0,0,-6.1,-9.5,77,996.1,16.5,169,37,27,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1/6/2022,21:00:00,0,327.0420345,140.0594203,-50.05942026,22.52016101,0,0,0,0,-5.4,-9.2,74,996,17.8,166,35,19,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1/6/2022,22:00:00,0,348.9095603,142.9483488,-52.94834882,23.51985953,0,0,0,0,-4.9,-8.8,74,996.2,17.9,158,48,17,54,0,0.1,0,0.07,71,0,0,0,0,0,0,0,0,0
1/6/2022,23:00:00,0,11.99039418,142.8824238,-52.88242382,0.519558289,0,0,0,0,-4.3,-8.3,73,996.4,18.1,159,48,9,67,0,0.2,0,0.14,71,0,0,0,0,0,0,0,0,0
1/7/2022,0:00:00,0,33.75978771,139.8775653,-49.87756528,1.519257279,0,0,0,0,-4,-7.9,74,996.5,20.7,160,77,45,60,0,0.2,0,0.14,71,0,0,0,0,0,0,0,0,0
1/7/2022,1:00:00,0,52.70910948,134.597771,-44.59777101,2.518956501,0,0,0,0,-4.1,-7.4,78,996.3,25.8,153,88,54,66,0,0.2,0,0.14,71,0,0,0,0,0,0,0,0,0
1/7/2022,2:00:00,0,68.88457997,127.8807578,-37.88075776,3.518655956,0,0,0,0,-4.4,-7.4,79,996.2,25.2,149,95,62,66,0,0.1,0,0.07,71,0,0,0,0,0,0,0,0,0
1/7/2022,3:00:00,0,83.03451755,120.4208425,-30.42084251,4.518355646,0,0,0,0,-4.7,-8.2,76,996.4,23.7,138,57,33,45,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1/7/2022,4:00:00,0,95.95217183,112.7328223,-22.73282232,5.518055571,0,0,0,0,-5.3,-9.1,75,996.9,20.2,131,27,13,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1/7/2022,5:00:00,0,108.2806631,105.2150378,-15.21503781,6.517755731,0,0,0,0,-5.9,-9.7,75,997.3,17.6,134,19,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2022,6:00:00,0,120.5058963,98.21055375,-8.210553747,7.517456127,0,0,0,0,-6.1,-9.8,75,997.8,17.9,140,16,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2022,7:00:00,0,132.9773141,92.0449931,-2.044993099,8.51715676,0,0,0,0,-5.9,-9.4,76,998.3,18.4,140,25,26,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1/7/2022,8:00:00,29.22166667,145.9089927,87.03958215,2.96041785,9.516857629,9,3,6,48.1,-5.8,-9.2,77,999.2,18.3,137,25,27,1,0,0,0,0,1,219,0,0,0,0,130.9291667,455.0886825,305.6157728,305.6157728
1/7/2022,9:00:00,326.0558333,159.3601423,83.49815677,6.501843234,10.51655874,59,25,34,265.5,-5.6,-9,77,999.8,17.8,135,35,38,1,0,0,0,0,1,1550,4215.940625,0,0,0,407.795,1526.065093,274.5087619,274.5087619
1/7/2022,10:00:00,403.5258333,173.2195077,81.66901592,8.330984076,11.51626008,98,49,49,371.9,-5.4,-8.5,78,1000.5,16.4,130,46,48,5,0,0,0,0,1,2548,6701.118997,0,0,0,810.3933333,1076.107817,249.3340637,249.3340637
1/7/2022,11:00:00,194.1241667,187.2316164,81.69393108,8.306068924,12.51596166,106,42,64,284.9,-5.3,-8.2,80,1001.3,15.3,131,55,57,6,0,0,0,0,2,1806,5452.629558,290.675,0,0,951.1558333,442.7620993,217.2211436,217.2211436
1/7/2022,12:00:00,11.865,201.0840906,83.5707511,6.429248895,13.51566349,90,37,53,282.9,-5.4,-8.1,81,1001.9,13.7,135,61,68,0,0,0,0,0,2,1184,4480.227928,237.6841667,290.675,0,966.2825,805.1104422,191.8010663,191.8010663
1/7/2022,13:00:00,0,214.5245738,87.15397641,2.846023589,14.51536555,55,20,35,214.1,-5.9,-8.4,83,1002.4,12.5,136,63,67,5,0,0,0,0,2,660,2418.613396,32.56666667,237.6841667,0,800.905,0,0,0
1/7/2022,14:00:00,0,227.4465558,92.19288986,-2.192889859,15.51506785,8,2,6,32.6,-6.7,-8.9,84,1003.1,11,131,51,54,4,0,0,0,0,2,92,0,0,32.56666667,0,0,0,0,0
1/7/2022,15:00:00,0,239.914054,98.38246579,-8.382465792,16.51477039,0,0,0,0,-8,-10.1,85,1003.5,8.8,125,28,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1/7/2022,16:00:00,0,252.145415,105.4008712,-15.40087117,17.51447318,0,0,0,0,-9.6,-11.5,86,1003.9,10,131,9,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2022,17:00:00,0,264.4940998,112.9216592,-22.92165923,18.5141762,0,0,0,0,-9.7,-11.7,85,1004.5,8.2,151,9,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2022,18:00:00,0,277.4502413,120.5999456,-30.59994565,19.51387947,0,0,0,0,-8.2,-10.4,84,1004.9,7.8,167,15,15,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2022,19:00:00,0,291.6608674,128.0338372,-38.03383716,20.51358298,0,0,0,0,-11.2,-13.4,84,1005.2,8.3,162,8,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2022,20:00:00,0,307.9186863,134.7029042,-44.70290418,21.51328673,0,0,0,0,-9,-11.7,80,1005.6,6.3,167,13,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2022,21:00:00,0,326.9549632,139.9069462,-49.90694624,22.51299073,0,0,0,0,-9.5,-11.9,82,1006.2,2.6,196,31,2,0,96,0,0,0,1,0,0,0,0,0,0,0,0,0
1/7/2022,22:00:00,0,348.7687289,142.8097022,-52.80970215,23.51269497,0,0,0,0,-10.1,-12.3,84,1006.4,0.8,207,65,38,4,94,0,0,0,2,0,0,0,0,0,0,0,0,0
1/7/2022,23:00:00,0,11.802669,142.7656228,-52.76562279,0.512399459,0,0,0,0,-14,-15.2,91,1006.5,3.1,339,96,47,41,97,0,0,0,3,0,0,0,0,0,0,0,0,0
1/8/2022,0:00:00,0,33.55170711,139.7850514,-49.78505136,1.512104192,0,0,0,0,-16.1,-17.6,88,1006.5,7,325,100,36,80,99,0,0,0,3,0,0,0,0,0,0,0,0,0
1/8/2022,1:00:00,0,52.5039515,134.5251707,-44.52517069,2.51180917,0,0,0,0,-15.6,-17.5,85,1006.4,7.4,321,100,49,91,98,0,0,0,3,0,0,0,0,0,0,0,0,0
1/8/2022,2:00:00,0,68.69203901,127.8208578,-37.82085785,3.511514394,0,0,0,0,-15,-16.9,85,1006.6,9.7,321,100,58,95,99,0,0,0,3,0,0,0,0,0,0,0,0,0
1/8/2022,3:00:00,0,82.85553669,120.3666959,-30.36669586,4.511219864,0,0,0,0,-14,-15.7,87,1006.2,11.2,320,100,76,93,94,0,0,0,3,0,0,0,0,0,0,0,0,0
1/8/2022,4:00:00,0,95.78461606,112.6786148,-22.67861483,5.510925583,0,0,0,0,-12.7,-14.4,87,1006,12.5,327,100,96,100,98,0,0,0,3,0,0,0,0,0,0,0,0,0
1/8/2022,5:00:00,0,108.1221318,105.1559861,-15.15598611,6.510631549,0,0,0,0,-10.8,-12.7,86,1005.5,13.8,332,100,96,86,98,0,0,0,3,0,0,0,0,0,0,0,0,0
1/8/2022,6:00:00,0,120.3548565,98.14267258,-8.142672575,7.510337763,0,0,0,0,-9.1,-11.3,84,1005.3,15,333,100,99,100,99,0,0,0,3,0,0,0,0,0,0,0,0,0
1/8/2022,7:00:00,0,132.8336007,91.9650189,-1.965018898,8.510044227,0,0,0,0,-7.9,-10,85,1004.9,16.3,332,100,98,100,99,0.1,0,0.07,71,0,0,0,0,0,0,0,0,0
1/8/2022,8:00:00,0,145.7740267,86.94511876,3.054881244,9.50975094,5,0,5,0,-6.9,-8.7,87,1004.3,16.8,329,100,87,100,100,0.1,0,0.07,71,0,0,29.22166667,0,0,0,0,0,0
1/8/2022,9:00:00,0,159.2367864,83.38799449,6.612005508,10.5094579,24,0,24,0,-5.9,-7.4,89,1003.9,16.5,324,100,96,100,98,0.2,0,0.14,71,0,0,326.0558333,29.22166667,0,0,0,0,0
1/8/2022,10:00:00,0,173.1113434,81.54344158,8.456558424,11.50916512,42,0,42,0,-5,-6.2,91,1003.2,15.5,316,100,98,100,100,0.3,0,0.21,73,0,22.61371046,403.5258333,326.0558333,0,0,0,0,0
1/8/2022,11:00:00,0,187.141703,81.55474956,8.445250437,12.50887258,43,0,43,0,-4.2,-5.3,92,1002.4,15.8,315,100,100,100,100,0.3,0,0.21,73,0,43.86975838,194.1241667,403.5258333,290.675,0,0,0,0
1/8/2022,12:00:00,0,201.0137876,83.42084888,6.579151123,13.5085803,28,0,28,0,-3.6,-4.7,92,1001.5,15.8,311,100,99,100,99,0.4,0,0.28,73,0,0,11.865,194.1241667,237.6841667,0,0,0,0
1/8/2022,13:00:00,0,214.4731234,86.99657552,3.003424476,14.50828826,19,0,19,0,-3.1,-4.2,92,1000.9,15.6,304,100,100,100,100,0.5,0,0.35,73,0,0,0,11.865,32.56666667,0,0,0,0
1/8/2022,14:00:00,0,227.4115153,92.0308566,-2.0308566,15.50799648,3,0,3,0,-2.8,-3.9,92,1000.6,15.5,301,100,99,100,99,0.5,0,0.35,73,0,0,0,0,0,0,0,0,0
1/8/2022,15:00:00,0,239.8920402,98.21792937,-8.217929373,16.50770496,0,0,0,0,-2.6,-3.7,92,999.9,15.8,297,100,100,100,100,0.5,0,0.35,73,0,0,0,0,0,0,0,0,0
1/8/2022,16:00:00,0,252.1325862,105.2351619,-15.23516187,17.50741368,0,0,0,0,-2.5,-3.5,93,999.4,15.8,294,100,100,100,99,0.4,0,0.28,73,0,0,0,0,0,0,0,0,0
1/8/2022,17:00:00,0,264.486093,112.7554537,-22.75545372,18.50712266,0,0,0,0,-2.5,-3.5,93,998.8,15.5,292,100,100,100,81,0.3,0,0.21,73,0,0,0,0,0,0,0,0,0
1/8/2022,18:00:00,0,277.4414517,120.4335498,-30.4335498,19.5068319,0,0,0,0,-2.4,-3.4,93,998.4,15.9,288,100,100,98,15,0.3,0,0.21,73,0,0,0,0,0,0,0,0,0
1/8/2022,19:00:00,0,291.6429588,127.8676691,-37.86766913,20.50654139,0,0,0,0,-2.3,-3.3,93,998.1,16.4,285,100,88,77,36,0.4,0,0.28,73,0,0,0,0,0,0,0,0,0
1/8/2022,20:00:00,0,307.8785454,134.5384008,-44.53840075,21.50625114,0,0,0,0,-2.3,-3.3,93,997.6,15.8,282,100,100,70,60,0.3,0,0.21,73,0,0,0,0,0,0,0,0,0
1/8/2022,21:00:00,0,326.8744437,139.7480555,-49.74805547,22.50596114,0,0,0,0,-2.5,-3.4,94,997.5,15.9,276,100,100,83,65,0.2,0,0.14,71,0,0,0,0,0,0,0,0,0
1/8/2022,22:00:00,0,348.633006,142.6639011,-52.66390113,23.5056714,0,0,0,0,-2.4,-3.2,94,997.1,14.7,281,100,78,95,75,0.3,0,0.21,73,0,0,0,0,0,0,0,0,0
1/8/2022,23:00:00,0,11.61753508,142.64115,-52.64115004,0.505381911,0,0,0,0,-2.1,-3,94,997.1,14.1,276,100,59,99,88,0.5,0,0.35,73,0,0,0,0,0,0,0,0,0
1/9/2022,0:00:00,0,33.34364603,139.6847452,-49.68474525,1.505092685,0,0,0,0,-2.1,-2.9,94,996.9,13.3,270,100,58,100,96,0.5,0,0.35,73,0,0,0,0,0,0,0,0,0
1/9/2022,1:00:00,0,52.297121,134.444933,-44.44493297,2.504803715,0,0,0,0,-2.2,-3,95,996.8,12.2,268,100,46,100,95,0.4,0,0.28,73,0,0,0,0,0,0,0,0,0
1/9/2022,2:00:00,0,68.49704544,127.753539,-37.75353897,3.504515005,0,0,0,0,-2.2,-3,95,996.8,11.2,264,100,60,97,91,0.3,0,0.21,73,0,0,0,0,0,0,0,0,0
1/9/2022,3:00:00,0,82.67389818,120.3052932,-30.30529316,4.504226553,0,0,0,0,-2.2,-2.9,95,996.7,10.6,260,100,79,55,84,0.1,0,0.07,71,0,0,0,0,0,0,0,0,0
1/9/2022,4:00:00,0,95.61451002,112.6172261,-22.61722613,5.503938361,0,0,0,0,-2.3,-2.9,95,997,9.5,259,100,70,71,89,0.1,0,0.07,71,0,0,0,0,0,0,0,0,0
1/9/2022,5:00:00,0,107.9613401,105.0897481,-15.0897481,6.503650429,0,0,0,0,-2.1,-2.7,96,997.4,9.4,252,100,89,89,90,0.1,0,0.07,71,0,0,0,0,0,0,0,0,0
1/9/2022,6:00:00,0,120.2019845,98.06754476,-8.067544763,7.503362757,0,0,0,0,-1.8,-2.3,96,997.9,10.7,250,100,83,87,89,0,0,0,3,0,0,0,0,0,0,0,0,0
1/9/2022,7:00:00,0,132.6886204,91.87771633,-1.877716329,8.503075347,0,0,0,0,-1.5,-2.2,95,998.6,11.6,254,100,90,78,83,0.1,0,0.07,71,0,0,0,0,0,0,0,0,0
1/9/2022,8:00:00,0,145.6385082,86.8432655,3.156734501,9.502788198,6,0,6,0,-1.4,-2.1,95,999,11.6,265,100,80,77,75,0.1,0,0.07,71,0,0,0,0,29.22166667,0,0,0,0
1/9/2022,9:00:00,0,159.1137393,83.2704474,6.729552604,10.50250131,33,2,31,20.8,-1.3,-2.2,94,999.6,9.2,281,100,51,80,74,0,0,0,3,98,81.30809715,0,0,326.0558333,0,0,0,0
1/9/2022,10:00:00,0,173.0044571,81.41059524,8.589404755,11.50221469,64,3,61,22.1,-1.2,-2.2,93,1000.2,8.4,313,97,13,96,93,0.2,0,0.14,71,261,823.3705155,0,0,403.5258333,0,0,0,0
1/9/2022,11:00:00,0,187.0540631,81.40853709,8.591462912,12.50192832,54,6,48,39.4,-1.3,-2.3,93,1000.6,8.6,303,100,50,90,91,0.1,0,0.07,71,300,757.3175074,0,0,194.1241667,290.675,0,0,0
1/9/2022,12:00:00,0,200.9466833,83.26427175,6.735728247,13.50164223,48,3,45,22.1,-1.4,-2.3,94,1001.2,5.4,312,100,58,91,90,0.2,0,0.14,71,126,386.4754155,0,0,11.865,237.6841667,0,0,0
1/9/2022,13:00:00,0,214.425658,86.83292621,3.16707379,14.50135639,37,4,33,41.5,-1.7,-2.5,94,1001.7,4.3,336,100,88,74,88,0.2,0,0.14,71,48,281.7098211,0,0,0,32.56666667,0,0,0
1/9/2022,14:00:00,0,227.3810923,91.86301184,-1.863011844,15.50107082,7,0,7,0,-2.3,-2.9,96,1002.2,3.9,338,100,96,86,90,0.2,0,0.14,71,0,0,0,0,0,0,0,0,0
1/9/2022,15:00:00,0,239.8751538,98.047971,-8.047970999,16.50078552,0,0,0,0,-3.2,-3.8,96,1002.8,4.9,343,100,90,53,84,0.2,0,0.14,71,0,0,0,0,0,0,0,0,0
1/9/2022,16:00:00,0,252.1253225,105.0643251,-15.06432508,17.50050048,0,0,0,0,-3.5,-4.1,96,1003.5,4.1,345,100,80,71,68,0.1,0,0.07,71,0,0,0,0,0,0,0,0,0
1/9/2022,17:00:00,0,264.4840635,112.5842811,-22.58428113,18.5002157,0,0,0,0,-3.5,-4,96,1004.2,5.4,20,100,96,77,74,0.1,0,0.07,71,0,0,0,0,0,0,0,0,0
1/9/2022,18:00:00,0,277.4390486,120.2621771,-30.26217713,19.4999312,0,0,0,0,-3.5,-4.1,96,1005.2,7.4,43,100,99,96,79,0,0,0,3,0,0,0,0,0,0,0,0,0
1/9/2022,19:00:00,0,291.631811,127.6963077,-37.69630774,20.49964696,0,0,0,0,-3,-3.8,94,1006.3,9.9,44,100,99,93,60,0,0,0,3,0,0,0,0,0,0,0,0,0
1/9/2022,20:00:00,0,307.8453599,134.3682514,-44.36825142,21.49936298,0,0,0,0,-2.7,-3.7,93,1007.4,12.2,43,89,95,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0
1/9/2022,21:00:00,0,326.8005454,139.5828468,-49.58284683,22.49907928,0,0,0,0,-2.5,-3.6,92,1008.5,14.5,42,87,97,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
1/9/2022,22:00:00,0,348.5025398,142.5110331,-52.51103312,23.49879584,0,0,0,0,-2.7,-3.9,91,1009.5,14.6,40,88,97,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0
1/9/2022,23:00:00,0,11.43522172,142.5090674,-52.50906736,0.498512672,0,0,0,0,-3,-4.2,91,1010.4,14,42,86,95,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
1/10/2022,0:00:00,0,33.13586157,139.5766775,-49.57667746,1.498229774,0,0,0,0,-3.1,-4.4,91,1011.1,14.3,43,85,94,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
1/10/2022,1:00:00,0,52.08885399,134.3570648,-44.3570648,2.497947145,0,0,0,0,-3.4,-4.8,90,1012.1,14,44,87,97,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
1/10/2022,2:00:00,0,68.2998002,127.6787961,-37.67879615,3.497664786,0,0,0,0,-3.7,-5.3,89,1013,14,46,87,97,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
1/10/2022,3:00:00,0,82.48977221,120.2366266,-30.23662663,4.497382698,0,0,0,0,-4.2,-5.8,88,1014,13.5,44,89,99,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
1/10/2022,4:00:00,0,95.44200077,112.5486514,-22.54865144,5.49710088,0,0,0,0,-4.4,-6.2,88,1014.9,12.5,44,88,98,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
1/10/2022,5:00:00,0,107.7984183,105.0163257,-15.01632568,6.496819335,0,0,0,0,-4.8,-6.6,87,1015.7,12.5,44,90,100,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
1/10/2022,6:00:00,0,120.0473979,97.9851812,-7.985181204,7.496538061,0,0,0,0,-5.1,-6.9,87,1016.9,12,44,90,100,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
1/10/2022,7:00:00,0,132.5424812,91.78310678,-1.783106776,8.496257061,0,0,0,0,-5,-6.8,87,1018.4,11.2,42,90,100,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
1/10/2022,8:00:00,0,145.5025374,86.73405512,3.265944883,9.495976333,6,0,6,0,-5.2,-7,87,1019.5,10.2,42,90,100,0,0,0,0,0,3,0,0,0,0,0,29.22166667,0,0,0
1/10/2022,9:00:00,0,158.9910946,83.14555998,6.854440022,10.49569588,30,1,29,10.2,-5.2,-7.2,86,1020.5,9.7,48,90,100,0,0,0,0,0,3,0,0,0,0,0,326.0558333,0,0,0
1/10/2022,10:00:00,0,172.8989364,81.27053326,8.729466739,11.4954157,53,1,52,7.2,-5.2,-7.3,85,1021.2,8.9,58,88,98,0,0,0,0,0,3,2,347.6850505,0,0,0,403.5258333,0,0,0
1/10/2022,11:00:00,0,186.9687781,81.2553615,8.744638502,12.49513579,64,2,62,12.9,-5.2,-7.5,84,1022.1,9.3,62,90,100,0,0,0,0,0,3,0,663.4732502,0,0,0,194.1241667,0,0,0
1/10/2022,12:00:00,0,200.8828515,83.10109819,6.898901809,13.49485616,60,2,58,14.4,-5.3,-7.7,84,1022.7,10.3,61,83,92,0,0,0,0,0,3,16,565.3005202,0,0,0,11.865,0,0,0
1/10/2022,13:00:00,0,214.3822416,86.66311592,3.336884085,14.49457681,40,4,36,40.8,-5.8,-8,84,1023.4,11,58,86,95,0,0,0,0,0,3,20,332.5220491,0,0,0,0,0,0,0
1/10/2022,14:00:00,0,227.3553397,91.68944983,-1.689449833,15.49429773,8,0,8,0,-6.3,-8.3,86,1024.1,11.2,57,77,86,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1/10/2022,15:00:00,0,239.8634357,97.87268937,-7.872689365,16.49401892,0,0,0,0,-6.7,-8.6,87,1024.9,11.1,54,89,99,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
1/10/2022,16:00:00,0,252.1236532,104.8884619,-14.8884619,17.4937404,0,0,0,0,-7.4,-9.1,87,1025.7,10.2,51,88,98,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
1/10/2022,17:00:00,0,264.4880301,112.4082434,-22.4082434,18.49346215,0,0,0,0,-7.8,-9.5,88,1026.6,9.4,47,88,98,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
1/10/2022,18:00:00,0,277.4430426,120.0859297,-30.08592966,19.49318418,0,0,0,0,-8.1,-9.7,88,1027.4,8.9,40,84,93,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
1/10/2022,19:00:00,0,291.6274321,127.519855,-37.51985502,20.49290648,0,0,0,0,-8.3,-9.7,90,1028,8.3,34,84,93,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
1/10/2022,20:00:00,0,307.8191486,134.1925583,-44.19255827,21.49262907,0,0,0,0,-8.6,-9.8,91,1028.7,7,35,86,95,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
1/10/2022,21:00:00,0,326.7333262,139.4114206,-49.41142056,22.49235193,0,0,0,0,-8.8,-10.1,90,1029.1,7,21,84,93,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
1/10/2022,22:00:00,0,348.3774659,142.3511882,-52.35118823,23.49207508,0,0,0,0,-9.2,-10.5,90,1029.9,4.7,23,86,95,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
1/10/2022,23:00:00,0,11.25594798,142.3694409,-52.36944092,0.491798503,0,0,0,0,-9.4,-10.7,90,1030.3,3.7,29,77,86,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1/11/2022,0:00:00,0,32.92860538,139.4608837,-49.46088368,1.491522209,0,0,0,0,-9.8,-11.1,90,1030.5,4.2,31,85,94,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
1/11/2022,1:00:00,0,51.87938458,134.2615783,-44.26157827,2.491246195,0,0,0,0,-9.9,-11.1,91,1030.8,2.7,23,83,92,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
1/11/2022,2:00:00,0,68.10050393,127.5966293,-37.59662934,3.490970462,0,0,0,0,-10.3,-11.5,91,1030.8,3.6,6,82,91,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
1/11/2022,3:00:00,0,82.30332898,120.1606931,-30.1606931,4.490695012,0,0,0,0,-10.5,-11.7,91,1031.1,4.3,336,79,88,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1/11/2022,4:00:00,0,95.26723529,112.4728904,-22.47289037,5.490419843,0,0,0,0,-10.5,-11.7,91,1031.2,5.6,315,80,89,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
1/11/2022,5:00:00,0,107.6334961,104.9357249,-14.93572495,6.490144957,0,0,0,0,-10.7,-11.9,91,1031.2,6.7,306,80,89,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
1/11/2022,6:00:00,0,119.8912138,97.89559685,-7.895596846,7.489870355,0,0,0,0,-10.9,-12.1,90,1031.3,8.7,300,86,96,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
1/11/2022,7:00:00,0,132.3952898,91.68121548,-1.681215482,8.489596036,0,0,0,0,-11.1,-12.3,91,1031.9,7.4,284,88,98,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
1/11/2022,8:00:00,27.5375,145.3662126,86.61752398,3.382476021,9.489322002,7,0,7,0,-11.5,-12.7,91,1032.4,7.6,275,89,99,0,0,0,0,0,3,0,0,0,0,0,0,45.00403526,291.9685554,291.9685554
1/11/2022,9:00:00,126.3708333,158.8689439,83.01338011,6.986619887,10.48904825,30,3,27,30.4,-11.7,-13,90,1032.4,7.6,273,90,100,0,0,0,0,0,3,0,156.0170001,0,0,0,0,204.7473973,321.3742524,321.3742524
1/11/2022,10:00:00,155.2991667,172.7948666,81.12331505,8.876684953,11.48877479,59,1,58,7.1,-11.7,-13.1,89,1032.5,8.6,268,90,100,0,0,0,0,0,3,0,500.0563216,0,0,0,0,68.97128685,326.7395386,326.7395386
1/11/2022,11:00:00,140.2408333,186.8859271,81.09529342,8.90470658,12.48850161,76,4,72,25.4,-11.7,-13.2,89,1032,9.7,268,90,100,0,0,0,0,0,3,0,1145.945235,0,0,0,0,202.667736,345.238717,345.238717
1/11/2022,12:00:00,96.62666667,200.8223631,82.9314091,7.0685909,13.48822871,58,1,57,7.1,-11.7,-13.2,88,1031.8,10.5,266,90,100,0,0,0,0,0,3,0,451.7290454,0,0,0,0,187.4391721,319.7669982,319.7669982
1/11/2022,13:00:00,2.3,214.3429353,86.48723417,3.512765834,14.48795611,44,0,44,0,-11.7,-13.2,89,1031.8,10.1,264,90,100,0,0,0,0,0,3,0,37.35785342,0,0,0,0,79.03728152,263.1810584,263.1810584
