date,time,Power,solar_azimuth,solar_zenith,solar_elevation,solar_time,is_day,shortwave_radiation,shortwave_radiation_instant,direct_radiation,direct_radiation_instant,diffuse_radiation,diffuse_radiation_instant,direct_normal_irradiance,direct_normal_irradiance_instant,terrestrial_radiation,terrestrial_radiation_instant,uv_index_clear_sky,uv_index,temperature_2m,dewpoint_2m,relativehumidity_2m,surface_pressure,windspeed_10m,winddirection_10m,cloudcover,cloudcover_low,cloudcover_mid,cloudcover_high,visibility,precipitation_probability,precipitation,rain,showers,snowfall,snow_depth,weathercode,cloud_radiation,pvsim,Lag_24,Lag_25,Lag_48,Lag_72
2023-05-05,18:00:00,20.401049217023967,299.9186911182824,88.17689347441409,1.82310652558591,19.69882670109479,1,66.0,22.9,22.3,7.7,43.7,15.2,197.8,88.7,123.2,42.8,0.25,0.25,4.4,-6.0,47,1027.6,6.1,279,0,1,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,762.3000000000001,3.893621908414685,20.874682062833333,20.874682062833333,20.874682062833333,20.874682062833333
2023-05-06,02:00:00,20.07040116827994,52.26286509383748,91.90825744008173,-1.908257440081719,3.699271433790534,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,-3.6,79,1027.9,4.7,218,8,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,19.33025888687258,19.33025888687258,19.33025888687258,19.33025888687258
2023-05-06,03:00:00,23.487554858833168,65.0940389167564,85.3847758640406,4.61522413595939,4.699325806748158,1,16.0,40.1,2.4,5.9,13.6,34.2,30.8,67.8,43.1,107.9,0.05,0.05,-0.8,-4.2,78,1028.1,4.3,227,2,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,590.0,29.341685832459817,23.955368322568763,23.955368322568763,23.955368322568763,23.955368322568763
2023-05-06,04:00:00,25.052929464270854,77.66576060081445,78.15134366997948,11.848656330020512,5.699379908656935,1,108.0,155.8,43.2,62.3,64.8,93.5,303.7,303.7,191.2,275.9,0.4,0.4,0.1,-4.2,73,1028.1,3.2,236,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,6230.0,113.83762135617204,25.3465679351444,25.3465679351444,25.3465679351444,25.3465679351444
2023-05-06,05:00:00,205.4927351662183,90.36677392153928,70.56168941573202,19.43831058426797,6.699433739437783,1,232.0,286.8,125.6,155.3,106.4,131.5,466.9,466.9,361.9,447.3,1.05,1.05,2.8,-3.8,62,1028.1,4.7,326,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,15530.000000000002,167.49875820680947,192.0814522837753,192.0814522837753,192.0814522837753,192.0814522837753
2023-05-06,06:00:00,451.7756942282919,103.69108355659964,62.98771186405584,27.01228813594416,7.699487299013636,1,370.0,426.1,238.9,275.1,131.1,151.0,605.9,605.9,530.2,610.6,1.9,1.9,4.6,-5.2,49,1028.2,9.7,5,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,27510.000000000004,448.7380050953003,152.02958950169548,152.02958950169548,152.02958950169548,152.02958950169548
2023-05-06,07:00:00,1651.0675132580957,118.2277330718814,55.85867138849255,34.14132861150745,8.699540587306638,1,509.0,560.9,365.6,402.9,143.4,158.1,718.0,718.0,684.7,754.6,2.9,2.9,6.2,-4.3,47,1028.6,10.1,0,1,35,41,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,26188.5,900.5498263264086,253.0920697734381,253.0920697734381,253.0920697734381,253.0920697734381
2023-05-06,08:00:00,1881.6656781316344,134.5928894255159,49.70878940377515,40.29121059622485,9.699593604239492,1,627.0,669.0,476.0,507.9,151.0,161.1,785.5,785.5,814.9,869.5,3.8,3.8,6.6,-4.8,44,1029.0,11.2,354,11,27,37,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,37076.7,1307.5015807278885,484.5497287760501,484.5497287760501,484.5497287760501,484.5497287760501
2023-05-06,09:00:00,2399.0674708146257,153.1797448644265,45.19606066535868,44.80393933464132,10.699646349737426,1,715.0,742.9,557.1,578.8,157.9,164.1,821.5,821.5,912.0,947.6,4.55,4.55,7.6,-4.2,43,1029.3,11.9,346,11,0,13,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,57879.99999999999,1601.3221654713564,214.4985387747161,214.4985387747161,214.4985387747161,214.4985387747161
2023-05-06,10:00:00,2421.443495974873,173.6616008456098,43.00214451951304,46.99785548048696,11.699698823723368,1,776.0,787.4,615.1,624.1,160.9,163.3,853.4,853.4,969.3,983.4,5.0,5.0,7.8,-5.0,40,1029.4,12.6,344,12,3,1,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,60537.7,1792.016590647301,271.7220580523012,271.7220580523012,271.7220580523012,271.7220580523012
2023-05-06,11:00:00,1890.408650717049,194.68406060423865,43.54714425200695,46.45285574799305,12.69975102612231,1,793.0,786.4,631.8,626.5,161.2,159.9,864.4,864.4,982.9,974.7,5.15,5.15,8.3,-5.9,36,1029.0,11.9,344,5,0,20,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,62650.0,1818.8913941071064,699.1116751523255,699.1116751523255,699.1116751523255,699.1116751523255
2023-05-06,12:00:00,1360.6975090135554,214.5291380805716,46.71863816878538,43.28136183121462,13.699802956860765,1,767.0,742.8,609.3,590.1,157.7,152.7,860.8,860.8,952.0,922.0,4.9,4.9,8.9,-5.4,36,1028.4,12.2,347,4,18,83,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,48388.2,1702.469619646338,430.4636668643756,430.4636668643756,430.4636668643756,430.4636668643756
2023-05-06,13:00:00,1277.0204843359063,232.2318025765186,51.95075891973397,38.04924108026603,14.699854615864902,1,698.0,658.5,545.5,514.6,152.5,143.9,834.9,834.9,878.6,828.9,4.3,4.3,8.5,-5.7,36,1028.2,11.5,348,3,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,51460.0,1440.4107152568974,1256.897722001893,1256.897722001893,1256.897722001893,1256.897722001893
2023-05-06,14:00:00,961.4241903107428,247.814389942734,58.54608559531568,31.453914404684323,15.69990600306006,1,597.0,545.6,450.6,411.8,146.4,133.8,789.1,789.1,767.9,701.8,3.45,3.45,8.6,-4.9,38,1028.1,11.5,337,2,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,41180.0,1059.4712314601604,327.119217037952,327.119217037952,327.119217037952,327.119217037952
2023-05-06,15:00:00,207.70021757802652,261.80488602666054,65.89183961238902,24.10816038761097,16.699957118375025,1,468.0,409.8,329.2,288.3,138.8,121.5,705.7,705.7,627.3,549.3,2.5,2.5,8.5,-4.7,39,1027.9,11.5,330,2,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,28830.0,592.031897514948,259.1978830611003,259.1978830611003,259.1978830611003,259.1978830611003
2023-05-06,16:00:00,57.09742980147698,274.8246953656271,73.49966396038728,16.500336039612716,17.700007961737757,1,327.0,267.7,203.6,166.7,123.4,101.0,586.9,586.9,466.5,382.0,1.55,1.55,8.2,-3.3,44,1027.9,11.2,319,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,16670.0,128.489583411245,107.07708106212304,107.07708106212304,107.07708106212304,107.07708106212304
2023-05-06,17:00:00,36.97095107362868,287.427390486852,80.96791325715091,9.03208674284908,18.7000585330754,1,186.0,132.5,93.1,66.3,92.9,66.2,422.1,422.1,296.5,211.1,0.8,0.8,7.4,-4.7,42,1027.8,10.4,309,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,6630.0,70.25394748504942,37.48488936718432,37.48488936718432,37.48488936718432,37.48488936718432
2023-05-06,18:00:00,21.6754545669542,300.0646859787556,87.93521660125319,2.064783398746814,19.700108832318517,1,67.0,25.2,22.0,8.3,45.0,16.9,192.3,95.2,128.8,48.5,0.25,0.25,6.2,-3.5,50,1027.8,7.6,312,1,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,830.0000000000001,5.860264117849257,20.401049217023967,20.401049217023967,20.401049217023967,20.401049217023967
2023-05-07,05:00:00,235.91642288365128,90.22477870021712,70.31556412941922,19.68443587058079,6.70064414696426,1,230.0,283.4,122.7,151.2,107.3,132.2,449.1,449.1,367.3,452.6,1.1,1.05,3.6,-4.2,57,1029.1,4.7,163,3,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,15119.999999999998,168.30521225793277,205.4927351662183,205.4927351662183,205.4927351662183,205.4927351662183
2023-05-07,06:00:00,599.975870606947,103.5456136424168,62.73949772492554,27.26050227507445,7.70069117576024,1,377.0,433.5,245.4,282.2,131.6,151.3,616.4,616.4,535.3,615.5,1.95,1.95,6.0,-6.6,40,1029.0,6.1,160,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,28220.0,443.6896464955431,451.7756942282919,451.7756942282919,451.7756942282919,451.7756942282919
2023-05-07,07:00:00,1477.4624746991287,118.08785710117635,55.60392307003002,34.39607692996998,8.700737931594972,1,510.0,561.6,365.8,402.7,144.2,158.8,713.1,713.1,689.5,759.2,2.95,2.95,7.2,-6.2,38,1029.2,5.0,202,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,40270.0,876.2287249166545,1651.0675132580957,1651.0675132580957,1651.0675132580957,1651.0675132580957
2023-05-07,08:00:00,1801.499887870723,134.47486561277347,49.44407177064058,40.55592822935942,9.700784414405565,1,624.0,665.5,471.1,502.4,152.9,163.0,772.9,772.9,819.4,873.9,3.9,3.9,9.6,-5.1,35,1029.6,5.0,245,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,50240.0,1242.2579188872844,1881.6656781316344,1881.6656781316344,1881.6656781316344,1881.6656781316344
2023-05-07,09:00:00,1970.2102418724053,153.10852213358078,44.92129541838226,45.07870458161774,10.700830624131148,1,711.0,738.6,550.5,571.8,160.5,166.7,807.6,807.6,916.2,951.7,4.65,4.65,10.6,-5.0,33,1029.5,5.8,307,1,5,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,54320.99999999999,1516.2601665411453,2399.0674708146257,2399.0674708146257,2399.0674708146257,2399.0674708146257
2023-05-07,10:00:00,761.172530872151,173.66240755178677,42.72299125525712,47.277008744742886,11.700876560710048,1,766.0,777.1,600.6,609.3,165.4,167.8,829.4,829.4,973.3,987.5,5.1,5.1,10.6,-4.3,35,1029.6,12.2,345,4,31,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,42041.7,1724.153791869833,2421.443495974873,2421.443495974873,2421.443495974873,2421.443495974873
2023-05-07,11:00:00,2100.956173943401,194.76305469941445,43.273521739165055,46.72647826083495,12.700922224081204,1,784.0,777.5,618.7,613.6,165.3,163.9,842.7,842.7,986.9,978.7,5.25,5.25,10.4,-4.5,35,1029.4,13.7,341,10,19,6,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,49701.6,1772.9238212353089,1890.408650717049,1890.408650717049,1890.408650717049,1890.408650717049
2023-05-07,12:00:00,1622.4763152914568,214.666697465113,46.45840736194312,43.54159263805688,13.70096761418605,1,764.0,740.0,604.2,585.3,159.8,154.8,849.6,849.6,956.0,926.0,4.95,4.95,10.7,-4.1,35,1029.3,13.7,331,7,14,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,50335.8,1672.8331416974906,1360.6975090135554,1360.6975090135554,1360.6975090135554,1360.6975090135554
2023-05-07,13:00:00,1270.9398066599665,232.39978420841143,51.70549338051305,38.29450661948695,14.701012730963786,1,700.0,660.6,546.8,516.0,153.2,144.6,832.6,832.6,882.7,833.0,4.35,4.35,10.7,-4.2,35,1029.0,13.0,331,2,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,51600.0,1420.7752710307543,1277.0204843359063,1277.0204843359063,1277.0204843359063,1277.0204843359063
2023-05-07,14:00:00,897.7609947021349,247.9919172419573,58.31240345106335,31.68759654893665,15.70105757435562,1,596.0,545.0,448.7,410.3,147.3,134.7,781.0,781.0,772.2,706.1,3.55,3.55,10.2,-5.0,34,1028.9,13.3,325,2,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,41030.0,1040.1380856331425,961.4241903107428,961.4241903107428,961.4241903107428,961.4241903107428
2023-05-07,15:00:00,202.8231627794381,261.980463652134,65.66438526952379,24.335614730476216,16.701102144304365,1,471.0,413.0,331.8,290.9,139.2,122.0,705.9,705.9,631.8,554.0,2.55,2.55,10.2,-4.2,36,1028.7,12.2,326,1,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,29090.0,581.856581719063,207.70021757802652,207.70021757802652,207.70021757802652,207.70021757802652
2023-05-07,16:00:00,65.7707866987434,274.99254778880794,73.27296539013898,16.72703460986102,17.701146440752453,1,329.0,270.1,205.0,168.3,124.0,101.8,584.6,584.6,471.3,386.9,1.6,1.6,9.9,-4.2,37,1028.7,10.1,326,15,0,0,1,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,16830.0,123.6099266966201,57.09742980147698,57.09742980147698,57.09742980147698,57.09742980147698
2023-05-08,05:00:00,263.8931698171974,90.08290301569892,70.07471255572969,19.925287444270307,6.7016973817936405,1,221.0,271.5,112.6,138.3,108.4,133.1,406.1,406.1,372.6,457.7,1.15,1.1,6.3,-1.9,56,1028.9,8.3,215,9,0,60,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,13830.000000000002,168.22746566165264,235.91642288365128,235.91642288365128,235.91642288365128,235.91642288365128
2023-05-08,07:00:00,1170.424070977341,117.94731574620494,55.35452721497759,34.64547278502241,8.70177803096349,1,505.0,555.6,358.9,394.8,146.1,160.8,694.7,694.7,694.1,763.7,3.05,3.05,9.1,-1.4,48,1029.2,8.3,257,13,0,13,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,39480.0,855.3403414387819,1477.4624746991287,1477.4624746991287,1477.4624746991287,1477.4624746991287
2023-05-08,08:00:00,2073.7560307570334,134.35543164495147,49.18466066643071,40.81533933356929,9.701817944063514,1,621.0,662.0,466.1,496.8,154.9,165.2,760.1,760.1,823.8,878.1,4.0,4.0,10.9,-4.0,35,1029.3,8.6,260,11,0,0,1,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,49680.0,1230.684145153329,1801.499887870723,1801.499887870723,1801.499887870723,1801.499887870723
2023-05-08,09:00:00,1120.0947136305192,153.03502914762015,44.65165568827381,45.34834431172619,10.701857582778498,1,709.0,736.3,546.3,567.3,162.7,169.0,797.5,797.5,920.3,955.8,4.75,4.75,11.3,-4.8,32,1029.3,9.4,268,6,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,56729.99999999999,1515.5002729410016,1970.2102418724053,1970.2102418724053,1970.2102418724053,1970.2102418724053
2023-05-08,10:00:00,975.4124975600008,173.66021854188082,42.44863101462629,47.55136898537371,11.701896947060472,1,763.0,774.0,594.8,603.4,168.2,170.6,817.7,817.7,977.3,991.4,5.25,5.25,12.2,-5.3,29,1029.0,10.1,270,10,0,9,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,60340.0,1674.826209941124,761.172530872151,761.172530872151,761.172530872151,761.172530872151
2023-05-08,11:00:00,1608.4645531922204,194.8385708111256,43.00426493025132,46.99573506974868,12.70193603686354,1,777.0,770.6,607.7,602.7,169.3,167.9,824.1,824.1,990.8,982.6,5.35,5.35,13.2,-5.0,28,1028.6,10.8,272,6,1,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,59667.3,1697.9816625277704,2100.956173943401,2100.956173943401,2100.956173943401,2100.956173943401
2023-05-08,12:00:00,2028.3602347925407,214.80043718937864,46.20209320852111,43.79790679147889,13.701974852143364,1,746.0,722.7,579.5,561.4,166.5,161.3,811.0,811.0,959.9,929.9,5.1,5.1,13.6,-3.7,30,1028.0,13.0,273,6,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,56140.0,1586.6563266012986,1622.4763152914568,1622.4763152914568,1622.4763152914568,1622.4763152914568
2023-05-08,13:00:00,1013.4368697025432,232.56370449610017,51.46373070014983,38.53626929985017,14.702013392854807,1,683.0,644.8,524.5,495.2,158.5,149.6,794.7,794.7,886.7,837.1,4.5,4.5,13.5,-3.3,31,1027.8,14.4,280,2,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,49520.0,1353.710761019327,1270.9398066599665,1270.9398066599665,1270.9398066599665,1270.9398066599665
2023-05-08,14:00:00,933.10661666117,248.16525231997295,58.08189533241704,31.918104667582966,15.702051658953316,1,586.0,536.2,435.9,398.9,150.1,137.3,754.4,754.4,776.3,710.4,3.65,3.65,13.3,-4.0,30,1027.6,13.3,289,1,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,39890.0,992.6580342453852,897.7609947021349,897.7609947021349,897.7609947021349,897.7609947021349
2023-05-08,15:00:00,190.02587303969088,262.1518013279418,65.43989429038622,24.560105709613783,16.702089650396907,1,466.0,409.1,325.7,285.9,140.3,123.2,687.7,687.7,636.3,558.5,2.65,2.65,13.0,-3.7,31,1027.3,11.2,303,19,0,0,2,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,28590.0,557.5159451357063,202.8231627794381,202.8231627794381,202.8231627794381,202.8231627794381
2023-05-08,18:00:00,20.77275085272477,300.3442644341647,87.46107797299312,2.5389220270068824,19.70220197636545,1,70.0,29.9,22.3,9.5,47.7,20.4,188.6,109.5,139.6,59.6,0.3,0.3,10.0,-2.7,41,1027.0,3.6,309,15,0,0,51,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,950.0,9.690828520924937,20.93443400843478,20.93443400843478,20.93443400843478,20.93443400843478
2023-05-09,03:00:00,23.617063954994084,64.73498070868654,84.63888865560604,5.361111344393957,4.702524110493016,1,22.0,53.6,4.5,10.9,17.5,42.7,53.9,116.8,51.4,125.3,0.1,0.1,3.1,0.5,83,1025.7,9.7,191,6,0,0,10,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,1090.0,39.71047012515923,23.990900141561763,23.990900141561763,23.990900141561763,23.990900141561763
2023-05-09,04:00:00,26.565431916993088,77.26710385924723,77.4223112624004,12.577688737599605,5.702558527739435,1,116.0,162.9,46.7,65.6,69.3,97.2,301.6,301.6,208.2,292.3,0.5,0.5,4.0,0.9,80,1025.4,8.6,193,2,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,6559.999999999999,117.2278465213615,28.36490326898033,28.36490326898033,28.36490326898033,28.36490326898033
2023-05-09,05:00:00,244.60851018112143,89.94120370985337,69.83920715288232,20.16079284711768,6.702592669787081,1,243.0,297.6,133.6,163.6,109.4,134.0,474.8,474.8,377.8,462.7,1.15,1.15,6.3,1.0,69,1025.4,9.4,202,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,16360.0,168.59835172286574,263.8931698171974,263.8931698171974,263.8931698171974,263.8931698171974
2023-05-09,14:00:00,910.9957172703442,248.33430286076248,57.8546171687511,32.1453828312489,15.702887558850133,1,562.0,514.6,404.8,370.7,157.2,143.9,696.5,696.5,780.4,714.6,3.7,3.35,14.8,-0.9,34,1022.6,14.0,284,17,3,10,3,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,35957.9,929.2745989220168,933.10661666117,933.10661666117,933.10661666117,933.10661666117
2023-05-12,02:00:00,20.795272052287007,51.65206336257842,90.41703776126636,-0.4170377612663586,3.7042825320099513,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,3.0,72,1024.1,5.4,196,9,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,20.70176020357162,20.70176020357162,20.70176020357162,20.70176020357162
2023-05-12,07:00:00,1628.0103711899085,117.37983603431522,54.41196319844909,35.588036801550906,8.704353919133883,1,510.0,559.4,360.2,395.1,149.8,164.4,678.8,678.8,711.5,780.5,3.25,3.25,18.3,2.1,34,1024.5,7.6,204,12,0,0,1,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,39510.0,784.274310879849,1638.240210589844,1638.240210589844,1638.240210589844,1638.240210589844
2023-05-12,08:00:00,1975.212074782668,133.8646612114602,48.20168484713638,41.79831515286362,9.70436736851989,1,620.0,659.8,458.9,488.3,161.1,171.4,732.6,732.6,840.0,893.9,4.2,4.2,19.8,3.5,34,1024.6,9.0,211,12,0,0,6,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,48830.0,1128.2393715919031,1653.219735445448,1653.219735445448,1653.219735445448,1653.219735445448
2023-05-12,14:00:00,769.5551467822062,248.8148612249223,57.19273114648965,32.80726885351035,15.704442269738122,1,583.0,534.8,427.4,392.1,155.6,142.8,723.4,723.4,792.2,726.8,3.85,3.8,20.2,3.8,34,1023.9,15.1,270,5,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,39210.0,912.6311639901884,736.2780858874985,736.2780858874985,736.2780858874985,736.2780858874985
2023-05-12,15:00:00,182.02250995667225,262.7932311774554,64.57273347913014,25.427266520869868,16.70445378757596,1,465.0,410.1,320.9,283.0,144.1,127.1,658.8,658.8,653.2,576.0,2.8,2.8,20.0,4.0,35,1023.9,15.1,276,3,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,28300.0,507.29804426276576,233.4963155234287,233.4963155234287,233.4963155234287,233.4963155234287
2023-05-12,16:00:00,58.33412443831004,275.7669126442838,72.18400416277439,17.815995837225614,17.704465029546608,1,334.0,277.5,206.5,171.5,127.5,106.0,560.2,560.2,494.1,410.5,1.8,1.8,19.3,6.4,43,1023.7,13.3,267,4,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,17150.0,122.8916575689061,70.68708426138053,70.68708426138053,70.68708426138053,70.68708426138053
2023-05-12,17:00:00,40.12049324209794,288.30268469956434,79.62883181608487,10.371168183915136,18.704475995668144,1,199.0,147.5,100.0,74.1,99.0,73.4,411.3,411.3,326.0,241.7,0.95,0.95,18.2,7.0,48,1023.7,10.4,262,12,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,7409.999999999999,75.43599254039475,43.37421875193725,43.37421875193725,43.37421875193725,43.37421875193725
2023-05-12,18:00:00,20.18353766247935,300.8527726183865,86.55176653008228,3.4482334699177195,19.70448668596172,1,83.0,41.9,28.6,14.4,54.4,27.5,226.9,165.5,160.2,80.9,0.35,0.35,16.8,4.8,45,1023.9,8.3,252,18,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,1440.0,17.00794250486609,18.61451658282863,18.61451658282863,18.61451658282863,18.61451658282863
2023-05-13,02:00:00,20.283766503384157,51.55023949480754,90.18747617640004,-0.1874761764000575,3.7045622819671866,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.6,74,1024.3,3.6,207,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,20.795272052287007,20.795272052287007,20.795272052287007,20.795272052287007
2023-05-13,03:00:00,22.72292205609852,64.25936522106201,83.71954194155086,6.280458058449136,4.704570490799271,1,31.0,65.3,7.1,14.9,23.9,50.4,78.0,136.5,69.6,146.7,0.1,0.1,7.2,2.8,74,1024.4,3.6,208,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,1490.0,49.39724717856295,22.89642824786024,22.89642824786024,22.89642824786024,22.89642824786024
2023-05-13,04:00:00,25.19833024897544,76.74011414193268,76.52579678920424,13.474203210795755,5.704578424036447,1,127.0,173.3,52.3,71.3,74.7,102.0,306.0,306.0,228.9,312.4,0.55,0.55,8.2,3.0,70,1024.7,5.8,219,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,7130.0,121.10199323351227,25.581513488623404,25.581513488623404,25.581513488623404,25.581513488623404
2023-05-13,05:00:00,221.3120564140688,89.37741689096549,68.95200736867909,21.04799263132091,6.704586081704641,1,253.0,306.7,140.0,169.7,113.0,137.0,472.3,472.3,397.3,481.5,1.3,1.3,10.9,3.2,59,1024.8,5.8,245,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,16970.0,168.6585719819878,222.3854357025904,222.3854357025904,222.3854357025904,222.3854357025904
2023-05-13,06:00:00,902.3043576554862,102.67183184310734,61.36449293837445,28.635507061625542,7.704593463831911,1,390.0,444.9,254.3,290.1,135.7,154.7,605.3,605.3,563.2,642.5,2.2,2.2,13.2,2.7,49,1025.0,6.1,250,14,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,29010.000000000004,402.0449338349391,759.3947597615397,759.3947597615397,759.3947597615397,759.3947597615397
2023-05-13,09:00:00,1969.3028146764043,152.63416900783682,43.38329231074814,46.61670768925186,10.704613957253368,1,715.0,741.7,545.8,566.1,169.2,175.5,778.8,778.8,939.3,974.3,5.0,5.0,19.7,2.5,32,1025.1,10.8,296,3,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,56610.0,1408.6730853097797,1822.2347737600096,1822.2347737600096,1822.2347737600096,1822.2347737600096
2023-05-13,10:00:00,1381.782205609724,173.60312943397528,41.15165054963221,48.84834945036779,11.70462023750587,1,768.0,778.7,592.4,600.6,175.6,178.1,797.6,797.6,995.6,1009.4,5.5,5.5,20.0,2.3,31,1025.3,12.6,287,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,60060.0,1569.4037620913048,1795.63379613548,1795.63379613548,1795.63379613548,1795.63379613548
2023-05-13,11:00:00,2269.7355922012243,195.16113612653777,41.72612015085182,48.27387984914818,12.704626242365215,1,781.0,774.7,603.9,599.0,177.1,175.7,802.4,802.4,1008.8,1000.6,5.65,5.65,20.2,2.0,30,1025.3,13.3,279,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,59900.0,1595.2539253112052,2217.582944316995,2217.582944316995,2217.582944316995,2217.582944316995
2023-05-13,12:00:00,2015.2610920717468,215.4082458674617,44.98157112720027,45.01842887279973,13.704631971862913,1,754.0,731.1,581.4,563.8,172.6,167.3,796.8,796.8,978.0,948.3,5.35,5.35,20.0,0.9,28,1024.9,13.3,279,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,56379.99999999999,1489.972831725501,1956.6133356594207,1956.6133356594207,1956.6133356594207,1956.6133356594207
2023-05-13,13:00:00,1215.3007072336484,233.3188300352712,50.309512304513,39.690487695487,14.704637426031155,1,688.0,650.6,523.6,495.1,164.4,155.5,775.0,775.0,905.4,856.2,4.75,4.75,20.5,1.4,28,1024.7,13.3,274,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,49510.0,1251.7836218015202,1471.9066601016225,1471.9066601016225,1471.9066601016225,1471.9066601016225
2023-05-13,14:00:00,873.3693332684381,248.96590077241524,56.97894472166818,33.02105527833182,15.704642604902295,1,592.0,543.4,437.5,401.6,154.5,141.9,736.6,736.6,796.0,730.7,3.85,3.85,19.4,0.9,29,1024.4,12.6,268,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,40160.0,918.464371072075,769.5551467822062,769.5551467822062,769.5551467822062,769.5551467822062
2023-05-13,15:00:00,186.53922424415995,262.94225017901,64.36394268266508,25.636057317334924,16.70464750851082,1,470.0,414.9,325.8,287.6,144.2,127.3,664.5,664.5,657.2,580.1,2.85,2.85,19.4,1.4,30,1024.1,11.2,262,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,28760.000000000004,505.3459206979731,182.02250995667225,182.02250995667225,182.02250995667225,182.02250995667225
